2010/01/04,20083125,1132155005,56.45,56.65,56.05,56.50,+0.05,1624
2010/01/05,16453854,932015376,56.80,56.90,56.15,56.50, 0.00,1866
2010/01/06,19012172,1087143829,56.50,57.75,56.50,57.55,+1.05,2958
2010/01/07,14110575,814344344,57.60,58.15,57.30,57.40,-0.15,1846
2010/01/08,11342752,651830965,57.30,57.75,57.05,57.75,+0.35,1493
2010/01/11,11581081,670025579,57.10,58.05,57.10,57.90,+0.15,1636
2010/01/12,7306217,420473484,57.55,57.85,57.25,57.60,-0.30,1329
2010/01/13,16686518,948986977,57.05,57.15,56.70,56.75,-0.85,2021
2010/01/14,9978365,570406499,56.80,57.60,56.80,57.45,+0.70,1208
2010/01/15,8425543,485743844,57.35,57.95,57.35,57.80,+0.35,1020
2010/01/18,5019674,288586818,57.45,57.70,57.30,57.50,-0.30,767
2010/01/19,6724054,382797005,57.50,57.70,56.50,56.75,-0.75,1461
2010/01/20,23397890,1318003114,56.80,56.95,56.10,56.40,-0.35,1627
2010/01/21,13862156,776395581,56.15,56.40,55.75,55.95,-0.45,1880
2010/01/22,29477562,1612081382,55.20,55.20,54.35,54.40,-1.55,3929
2010/01/25,12845252,695785374,53.95,54.45,53.80,54.20,-0.20,2147
2010/01/26,26395774,1416284559,54.15,54.55,52.75,52.95,-1.25,4558
2010/01/27,14855839,787198926,52.95,53.30,52.70,52.90,-0.05,2182
2010/01/28,12622891,676089714,53.10,54.20,53.10,54.05,+1.15,1822
2010/01/29,13799786,727944433,52.95,53.25,52.20,53.00,-1.05,2804
2010/02/01,19637117,1030361997,53.15,53.20,51.95,52.40,-0.60,2590
2010/02/02,11987878,625747966,52.95,52.95,51.60,51.85,-0.55,2350
2010/02/03,13598236,714184048,52.10,52.80,52.05,52.75,+0.90,1744
2010/02/04,5940528,312541875,52.75,52.85,52.35,52.55,-0.20,982
2010/02/05,24216962,1231585083,51.25,51.30,50.50,50.75,-1.80,5321
2010/02/06,20632533,1049372801,50.80,51.30,50.30,51.20,+0.45,2283
2010/02/08,18165694,924930778,51.05,51.20,50.70,50.85,-0.35,1878
2010/02/09,11269571,578396177,50.85,51.65,50.75,51.55,+0.70,2082
2010/02/10,11276655,586447115,51.95,52.25,51.70,52.10,+0.55,2214
2010/02/22,11224937,594117801,53.05,53.15,52.60,52.60,+0.50,2098
2010/02/23,9598427,504580432,52.60,52.75,52.20,52.60, 0.00,1240
2010/02/24,11037905,577819651,52.15,52.55,52.15,52.25,-0.35,1024
2010/02/25,20470988,1062022326,52.25,52.30,51.35,51.65,-0.60,2193
2010/02/26,9391284,483837797,51.65,51.75,51.20,51.55,-0.10,1366
2010/03/01,13647130,715419506,51.50,52.95,51.50,52.80,+1.25,2066
2010/03/02,9997438,528112268,52.75,53.10,52.55,52.65,-0.15,1225
2010/03/03,8764746,462426932,52.70,53.10,52.50,52.65, 0.00,1041
2010/03/04,8149453,426373974,52.75,52.90,51.80,52.20,-0.45,1295
2010/03/05,13619167,720117212,52.85,53.20,52.50,52.95,+0.75,1541
2010/03/08,16985546,907762324,53.30,53.65,53.25,53.65,+0.70,2472
2010/03/09,7770200,417203238,53.70,53.80,53.55,53.80,+0.15,1070
2010/03/10,6842414,367950915,53.85,53.95,53.45,53.80, 0.00,1009
2010/03/11,6657965,358344611,54.00,54.00,53.50,53.65,-0.15,1013
2010/03/12,12617367,675578756,53.70,53.70,53.40,53.60,-0.05,753
2010/03/15,10347597,548486587,53.50,53.55,52.70,52.85,-0.75,1374
2010/03/16,13206323,698390628,52.80,53.10,52.75,53.10,+0.25,869
2010/03/17,14910569,802914397,53.45,54.15,53.40,54.15,+1.05,2346
2010/03/18,8609032,467282129,54.25,54.55,54.05,54.40,+0.25,1693
2010/03/19,5394422,292259307,54.45,54.45,54.00,54.25,-0.15,926
2010/03/22,7376253,395093362,54.00,54.00,53.25,53.70,-0.55,1331
2010/03/23,8078483,432328487,53.70,53.80,53.25,53.35,-0.35,1116
2010/03/24,19134856,1025228740,53.50,53.75,53.45,53.50,+0.15,1050
2010/03/25,14547242,774041367,53.35,53.70,52.90,53.50, 0.00,1523
2010/03/26,11520708,617381687,53.25,54.15,52.90,54.00,+0.50,1722
2010/03/29,16278063,885608225,54.15,54.55,54.15,54.50,+0.50,1980
2010/03/30,7592145,413272436,54.50,54.55,54.35,54.45,-0.05,782
2010/03/31,10909581,592799089,54.35,54.45,54.20,54.25,-0.20,1245
2010/04/01,12561233,687176060,54.25,54.90,54.25,54.75,+0.50,1709
2010/04/02,5653319,309707002,54.75,54.90,54.65,54.75, 0.00,852
2010/04/06,15860446,878633030,54.90,55.55,54.90,55.30,+0.55,2226
2010/04/07,6597232,365506991,55.35,55.50,55.30,55.40,+0.10,923
2010/04/08,9030400,498542339,55.40,55.50,54.85,55.05,-0.35,1405
2010/04/09,6178841,340098149,55.00,55.20,54.80,55.20,+0.15,733
2010/04/12,8812066,488117349,55.45,55.55,55.20,55.45,+0.25,902
2010/04/13,11543557,633544169,55.20,55.20,54.60,54.80,-0.65,1112
2010/04/14,8277800,454766244,55.00,55.20,54.80,55.20,+0.40,825
2010/04/15,12427363,690185306,55.35,55.80,55.35,55.55,+0.35,1266
